RUNUP_HT,DIST_FROM_SOURCE,CAUSE_CODE,TS_INTENSITY,DAMAGE_AMOUNT_ORDER
3.5,201,0,1,1
0.09,254,0,1,1
0.37,218,0,1,1
0.28,86,0,1,1
0.19,151,0,1,1
0.22,209,0,1,1
7.7,147,0,1,1
10.8,147,0,1,1
4.8,147,0,1,1
7,129,0,1,1
0.1,758,0,1,1
2.5,315,0,1,1
0.03,634,0,1,1
0.04,349,0,1,1
0.12,90,0,1,1
0.23,281,0,1,1
0.1,454,0,1,1
0.15,289,0,1,1
0.1,848,0,1,1
0.14,676,0,1,1
0.13,1036,0,1,1
,80,0,1,1
,58,0,1,1
2,82,0,1,1
1,127,0,1,1
2.7,129,0,1,1
2.56,129,0,1,1
1.46,134,0,1,1
2.65,129,0,1,1
1.21,127,0,1,1
2.36,133,0,1,1
0.5,90,0,1,1
4.5,10699,0,1,1
,12059,0,1,1
,12075,0,1,1
0.02,226,0,1,1
0.11,54,0,1,1
0.3,289,0,1,1
0.98,303,0,1,1
0.33,441,0,1,1
0.12,717,0,1,1
0.22,503,0,1,1
0.06,705,0,1,1
0.02,719,0,1,1
0.1,711,0,1,1
0.12,541,0,1,1
0.03,854,0,1,1
0.14,476,0,1,1
0.03,868,0,1,1
0.12,925,0,1,1
0.14,878,0,1,1
,307,0,1,1
,1,0,1,1
1.5,29,0,1,1
5,26,0,1,1
1.5,15,0,1,1
1,12,0,1,1
,9,0,1,1
,9,0,1,1
,9,0,1,1
,9,0,1,1
,9,0,1,1
3.4,141,0,1,1
3.15,140,0,1,1
2.1,137,0,1,1
3.05,137,0,1,1
1.8,137,0,1,1
1.7,140,0,1,1
2.15,140,0,1,1
0.27,98,0,1,1
0.11,80,0,1,1
0.1,173,0,1,1
0.03,1626,0,1,1
0.02,1630,0,1,1
0.08,333,0,1,1
0.04,8054,0,1,1
0.15,2666,0,1,1
0.04,1679,0,1,1
0.25,2393,0,1,1
0.07,998,0,1,1
0.07,2258,0,1,1
0.06,1521,0,1,1
0.06,803,0,1,1
0.13,3860,0,1,1
0.18,4070,0,1,1
0.04,4087,0,1,1
0.03,3932,0,1,1
0.12,3958,0,1,1
0.07,4045,0,1,1
0.06,3821,0,1,1
0.03,3917,0,1,1
0.14,3927,0,1,1
0.03,3885,0,1,1
0.24,7273,0,1,1
0.08,1945,0,1,1
0.16,2293,0,1,1
0.03,8184,0,1,1
0.16,3157,0,1,1
0.12,2787,0,1,1
0.02,411,0,1,1
0.05,2830,0,1,1
0.01,4035,0,1,1
0.02,3832,0,1,1
0.03,3631,0,1,1
0.02,3773,0,1,1
0.03,3454,0,1,1
0.02,3554,0,1,1
0.02,3176,0,1,1
0.01,3320,0,1,1
2.4,0,0,1,1
,541,0,1,1
0.2,13923,0,1,1
0.15,65,0,1,1
,312,0,1,1
,54,0,1,1
,110,0,1,1
,156,0,1,1
0.04,3817,0,1,1
0.03,9189,0,1,1
0.03,9317,0,1,1
0.04,9327,0,1,1
0.05,9478,0,1,1
0.02,9580,0,1,1
0.05,9624,0,1,1
0.02,9634,0,1,1
0.03,9714,0,1,1
0.01,10000,0,1,1
0.05,10109,0,1,1
0.01,9995,0,1,1
0.21,15951,0,1,1
0.23,15998,0,1,1
0.55,16169,0,1,1
0.21,16184,0,1,1
0.25,17188,0,1,1
0.6,0,0,1,1
0.75,,0,1,1
,,0,1,1
1.5,,0,1,1
0.5,,0,1,1
,,0,1,1
,8420,0,1,1
0.31,1963,0,1,1
1.3,113,0,1,1
2.4,2167,0,1,1
0.2,40,0,1,1
0.4,27,0,1,1
0.15,63,0,1,1
,35,0,1,1
,16,0,1,1
0.33,666,0,1,1
0.83,61,0,1,1
0.79,314,0,1,1
0.21,316,0,1,1
0.6,180,0,1,1
0.5,659,0,1,1
1.5,659,0,1,1
1.5,663,0,1,1
4,658,0,1,1
6,659,0,1,1
1.5,585,0,1,1
1.5,589,0,1,1
2.2,570,0,1,1
2.2,573,0,1,1
,12765,0,1,1
0.37,90,0,1,1
0.1,96,0,1,1
0.1,121,0,1,1
0.02,194,0,1,1
0.02,283,0,1,1
0.5,266,0,1,1
1,222,0,1,1
0.5,171,0,1,1
0.5,120,0,1,1
,28,0,1,1
,33,0,1,1
0.5,16723,0,1,1
0.78,16875,0,1,1
0.5,17072,0,1,1
0.04,,0,1,1
0.06,,0,1,1
0.15,,0,1,1
0.08,,0,1,1
0.08,,0,1,1
0.14,,0,1,1
0.13,,0,1,1
0.19,,0,1,1
0.22,,0,1,1
0.07,,0,1,1
2.55,665,0,1,1
0.02,146,0,1,1
0.09,65,0,1,1
0.09,1103,0,1,1
,136,0,1,1
0.01,918,0,1,1
0.02,978,0,1,1
0.1,513,0,1,1
0.27,293,0,1,1
0.26,347,0,1,1
0.12,314,0,1,1
0.12,232,0,1,1
,78,0,1,1
,57,0,1,1
0.12,298,0,1,1
1.9,59,0,1,1
10.67,73,0,1,1
0.16,112,0,1,1
0.15,227,0,1,1
0.03,366,0,1,1
0.04,533,0,1,1
0.11,68,0,1,1
0.06,346,0,1,1
0.08,346,0,1,1
0.5,330,0,1,1
0.1,101,0,1,1
,569,0,1,1
,25,0,1,1
0.51,59,0,1,1
0.62,111,0,1,1
0.44,71,0,1,1
1.39,47,0,1,1
15,5,0,1,1
40,6,0,1,1
1,247,0,1,1
2,21,0,1,1
,0,0,1,1
,0,0,1,1
0.04,2281,0,1,1
0.04,967,0,1,1
0.03,1030,0,1,1
0.13,1562,0,1,1
0.11,488,0,1,1
0.29,253,0,1,1
0.43,169,0,1,1
0.04,314,0,1,1
0.48,285,0,1,1
0.23,333,0,1,1
0.1,1506,0,1,1
0.16,1504,0,1,1
0.07,1686,0,1,1
0.14,1429,0,1,1
0.04,1592,0,1,1
0.03,1825,0,1,1
0.03,5979,0,1,1
0.05,6005,0,1,1
0.06,2265,0,1,1
0.72,272,0,1,1
0.11,756,0,1,1
0.3,484,0,1,1
0.04,2183,0,1,1
0.06,3037,0,1,1
1,263,0,1,1
0.1,312,0,1,1
2,212,0,1,1
2,168,0,1,1
9.05,74,0,1,1
7.31,71,0,1,1
3.39,78,0,1,1
10.2,59,0,1,1
6.81,76,0,1,1
4.18,61,0,1,1
3.15,64,0,1,1
6.76,66,0,1,1
5.57,78,0,1,1
6.08,78,0,1,1
10.03,78,0,1,1
7.67,79,0,1,1
7.61,76,0,1,1
6.73,73,0,1,1
9.17,72,0,1,1
6.95,69,0,1,1
6.2,68,0,1,1
5.06,67,0,1,1
9.29,62,0,1,1
7.23,58,0,1,1
3.88,54,0,1,1
5.15,50,0,1,1
2.95,47,0,1,1
1.9,9,0,1,1
2.45,7,0,1,1
23,323,0,1,1
9,425,0,1,1
6.7,429,0,1,1
7.3,442,0,1,1
14.9,428,0,1,1
15.3,430,0,1,1
17.6,435,0,1,1
32,616,0,1,1
1,105,0,1,1
1,172,0,1,1
,84,0,1,1
2,72,0,1,1
1,61,0,1,1
,140,0,1,1
7.14,242,0,1,1
0.5,403,0,1,1
0.34,1191,0,1,1
2.26,260,0,1,1
2.64,234,0,1,1
9.71,173,0,1,1
13.66,173,0,1,1
3.38,4512,0,1,1
4.43,4567,0,1,1
3.63,4665,0,1,1
2.59,4675,0,1,1
2.18,4721,0,1,1
3.56,4771,0,1,1
2.22,4520,0,1,1
3.04,4520,0,1,1
2.73,4494,0,1,1
1.75,4407,0,1,1
4.8,57,0,1,1
3.7,58,0,1,1
4,58,0,1,1
4.9,59,0,1,1
4,59,0,1,1
3.1,63,0,1,1
1.9,59,0,1,1
1.2,61,0,1,1
2.7,65,0,1,1
3.9,65,0,1,1
7.9,73,0,1,1
4.7,73,0,1,1
5.2,74,0,1,1
8.7,74,0,1,1
0.5,28,0,1,1
0.9,41,0,1,1
1.9,49,0,1,1
1.8,50,0,1,1
1.2,50,0,1,1
1.5,57,0,1,1
2.4,57,0,1,1
3.7,57,0,1,1
4.8,57,0,1,1
3.6,58,0,1,1
3.9,58,0,1,1
4,58,0,1,1
3.9,59,0,1,1
2.4,59,0,1,1
2.7,59,0,1,1
2.4,59,0,1,1
4,61,0,1,1
4.2,62,0,1,1
2.9,63,0,1,1
0.2,53,0,1,1
1.6,55,0,1,1
1.7,55,0,1,1
0.4,59,0,1,1
1.4,59,0,1,1
1.2,59,0,1,1
2.1,61,0,1,1
2.4,61,0,1,1
3.9,65,0,1,1
4.7,65,0,1,1
5.1,67,0,1,1
3,67,0,1,1
3.5,68,0,1,1
6.2,70,0,1,1
5.9,70,0,1,1
5.3,70,0,1,1
5.4,71,0,1,1
3.9,71,0,1,1
6.3,72,0,1,1
5.7,72,0,1,1
5.4,72,0,1,1
1.5,72,0,1,1
2,72,0,1,1
0.3,72,0,1,1
8.3,73,0,1,1
1.8,74,0,1,1
4.2,74,0,1,1
3.8,74,0,1,1
6.2,1,0,1,1
13.1,0,0,1,1
,107,0,1,1
0.29,8419,0,1,1
0.5,8277,0,1,1
0.75,8249,0,1,1
0.15,8269,0,1,1
,8277,0,1,1
,8312,0,1,1
,8262,0,1,1
0.7,60,0,1,1
1.3,62,0,1,1
0.2,56,0,1,1
1.2,51,0,1,1
2.1,46,0,1,1
1.8,41,0,1,1
3.2,37,0,1,1
1.8,31,0,1,1
1.3,28,0,1,1
1,24,0,1,1
0.2,20,0,1,1
1.5,20,0,1,1
6.7,144,0,1,1
7.6,144,0,1,1
42.2,160,0,1,1
39.8,160,0,1,1
14.9,167,0,1,1
12.1,167,0,1,1
17.6,174,0,1,1
13.8,162,0,1,1
27.2,155,0,1,1
23.5,152,0,1,1
34.8,151,0,1,1
41.6,149,0,1,1
17.1,152,0,1,1
13.2,154,0,1,1
12.8,153,0,1,1
10.8,150,0,1,1
16.4,149,0,1,1
7.4,141,0,1,1
18.2,139,0,1,1
7.8,135,0,1,1
6.4,137,0,1,1
6.7,101,0,1,1
6.2,99,0,1,1
15.3,99,0,1,1
7.8,101,0,1,1
16.1,98,0,1,1
16.6,99,0,1,1
11.8,101,0,1,1
24.6,103,0,1,1
0.25,0,0,1,1
0.25,22,0,1,1
0.25,33,0,1,1
0.25,47,0,1,1
0.25,125,0,1,1
0.25,124,0,1,1
0.25,150,0,1,1
0.25,192,0,1,1
0.25,81,0,1,1
1,80,0,1,1
,74,0,1,1
,19,0,1,1
,94,0,1,1
0.3,92,0,1,1
,82,0,1,1
,1317,0,1,1
0.05,2381,0,1,1
0.1,171,0,1,1
0.14,174,0,1,1
0.08,844,0,1,1
0.07,825,0,1,1
0.03,921,0,1,1
0.02,924,0,1,1
,2347,0,1,1
,1346,0,1,1
0.01,1390,0,1,1
0.01,2402,0,1,1
,578,0,1,1
0.08,151,0,1,1
0.04,5,0,1,1
,578,0,1,1
0.05,1832,0,1,1
,35,0,1,1
0.3,79,0,1,1
1.2,51,0,1,1
1.8,62,0,1,1
0.6,102,0,1,1
,93,0,1,1
,64,0,1,1
,45,0,1,1
2,30,0,1,1
,14,0,1,1
,100,0,1,1
0.8,382,0,1,1
2.5,375,0,1,1
,395,0,1,1
,484,0,1,1
2,15,0,1,1
2.2,22,0,1,1
3,13,0,1,1
2,346,0,1,1
,2113,0,1,1
,1605,0,1,1
,1605,0,1,1
,1602,0,1,1
,1603,0,1,1
,1603,0,1,1
,1604,0,1,1
,1603,0,1,1
,1782,0,1,1
,1871,0,1,1
,1927,0,1,1
,1935,0,1,1
,1767,0,1,1
,1767,0,1,1
,1782,0,1,1
,1873,0,1,1
0.8,1592,0,1,1
2,1882,0,1,1
,42,0,1,1
0.1,87,0,1,1
,27,0,1,1
,90,0,1,1
,265,0,1,1
0.45,6394,0,1,1
1,8358,0,1,1
0.04,11410,0,1,1
0.02,11587,0,1,1
0.06,11598,0,1,1
,12370,0,1,1
0.02,11415,0,1,1
0.15,11391,0,1,1
0.15,10849,0,1,1
0.07,53,0,1,1
1.5,12501,0,1,1
,12781,0,1,1
,12880,0,1,1
,12370,0,1,1
0.9,12382,0,1,1
,,0,1,1
,10832,0,1,1
0.09,285,0,1,1
0.99,1,0,1,1
1.17,78,0,1,1
0.13,163,0,1,1
0.16,203,0,1,1
0.15,292,0,1,1
0.13,594,0,1,1
0.13,812,0,1,1
0.12,866,0,1,1
0.03,961,0,1,1
0.08,906,0,1,1
0.17,494,0,1,1
2.9,2,0,1,1
5.7,2,0,1,1
0.3,2,0,1,1
,248,0,1,1
,8,0,1,1
,3,0,1,1
7,2,0,1,1
4,1,0,1,1
7.3,3,0,1,1
3.1,28,0,1,1
3.6,28,0,1,1
0.1,1894,0,1,1
0.05,1881,0,1,1
0.05,1286,0,1,1
0.05,1090,0,1,1
0.08,1072,0,1,1
0.08,1270,0,1,1
0.15,257,0,1,1
0.08,228,0,1,1
0.03,251,0,1,1
0.05,441,0,1,1
0.1,1702,0,1,1
0.05,209,0,1,1
0.08,205,0,1,1
0.05,294,0,1,1
4.13,67,0,1,1
2.49,44,0,1,1
4.4,77,0,1,1
1.75,79,0,1,1
2.74,79,0,1,1
3.29,78,0,1,1
2.28,79,0,1,1
1.59,55,0,1,1
5.07,71,0,1,1
4.7,69,0,1,1
1.68,57,0,1,1
,117,0,1,1
0.5,7169,0,1,1
0.3,242,0,1,1
0.2,1003,0,1,1
0.13,649,0,1,1
1.03,150,0,1,1
1.05,171,0,1,1
0.12,724,0,1,1
0.26,525,0,1,1
0.27,526,0,1,1
0.05,1063,0,1,1
0.19,708,0,1,1
0.44,212,0,1,1
0.6,119,0,1,1
0.18,551,0,1,1
,7746,0,1,1
3,85,0,1,1
2.5,242,0,1,1
3.5,156,0,1,1
1.5,172,0,1,1
1,345,0,1,1
0.5,232,0,1,1
0.5,404,0,1,1
1.5,125,0,1,1
1,146,0,1,1
2,143,0,1,1
1,161,0,1,1
3,190,0,1,1
1.5,121,0,1,1
2.3,131,0,1,1
1,140,0,1,1
1,141,0,1,1
13,2,0,1,1
36,2,0,1,1
32,3,0,1,1
17,3,0,1,1
17,3,0,1,1
28,1,0,1,1
27,2,0,1,1
10,2,0,1,1
14,3,0,1,1
12,3,0,1,1
10,4,0,1,1
11,3,0,1,1
19,3,0,1,1
13,2,0,1,1
33,2,0,1,1
29,1,0,1,1
25,1,0,1,1
27,1,0,1,1
21,0,0,1,1
46,1,0,1,1
48,2,0,1,1
36,2,0,1,1
29,2,0,1,1
55,1,0,1,1
62,1,0,1,1
57,1,0,1,1
43,1,0,1,1
51,1,0,1,1
33,1,0,1,1
46,1,0,1,1
59,1,0,1,1
64,1,0,1,1
50,1,0,1,1
39,2,0,1,1
46,2,0,1,1
44,2,0,1,1
90,3,0,1,1
78,4,0,1,1
68,2,0,1,1
61,2,0,1,1
32,2,0,1,1
43,2,0,1,1
41,2,0,1,1
38,2,0,1,1
29,2,0,1,1
18,2,0,1,1
28,2,0,1,1
33,2,0,1,1
16,2,0,1,1
0.08,11548,0,1,1
,11,0,1,1
2.5,16561,0,1,1
1,16571,0,1,1
2.2,16697,0,1,1
4,16620,0,1,1
1.1,,0,1,1
,,0,1,1
0.55,,0,1,1
1.5,,0,1,1
,,0,1,1
1.6,,0,1,1
1.75,,0,1,1
2.9,,0,1,1
1.65,,0,1,1
2.6,,0,1,1
2.55,,0,1,1
,,0,1,1
2.5,,0,1,1
2.55,,0,1,1
0.05,3018,0,1,1
0.08,3893,0,1,1
,1991,0,1,1
,4971,0,1,1
0.13,1093,0,1,1
,97,0,1,1
,149,0,1,1
,5577,0,1,1
,1714,0,1,1
8,167,0,1,1
,316,0,1,1
,326,0,1,1
,315,0,1,1
,4852,0,1,1
,4761,0,1,1
,362,0,1,1
,393,0,1,1
,208,0,1,1
,1609,0,1,1
,4727,0,1,1
10,195,0,1,1
,161,0,1,1
,298,0,1,1
15,301,0,1,1
,167,0,1,1
,199,0,1,1
,4984,0,1,1
,4398,0,1,1
,477,0,1,1
0.5,216,0,1,1
,329,0,1,1
,345,0,1,1
,321,0,1,1
,325,0,1,1
,1584,0,1,1
,197,0,1,1
,329,0,1,1
,339,0,1,1
2,35,0,1,1
3,170,0,1,1
3,145,0,1,1
,173,0,1,1
2,85,0,1,1
0.11,139,0,1,1
0.09,132,0,1,1
0.06,141,0,1,1
1.5,,0,1,1
1.65,,0,1,1
0.05,,0,1,1
,,0,1,1
1.4,,0,1,1
4.8,,0,1,1
0.1,561,0,1,1
0.11,775,0,1,1
,22,0,1,1
,22,0,1,1
5,14,0,1,1
0.2,71,0,1,1
0.3,63,0,1,1
1,60,0,1,1
2.7,46,0,1,1
1.54,44,0,1,1
1.55,38,0,1,1
2.9,39,0,1,1
0.89,40,0,1,1
2.14,39,0,1,1
0.87,40,0,1,1
0.7,40,0,1,1
1.86,38,0,1,1
2.24,39,0,1,1
1.8,39,0,1,1
1.8,39,0,1,1
0.1,48,0,1,1
0.81,48,0,1,1
0.63,47,0,1,1
2.75,47,0,1,1
3.15,48,0,1,1
3.2,48,0,1,1
2.3,48,0,1,1
2.5,48,0,1,1
1.14,49,0,1,1
3.1,49,0,1,1
3.3,49,0,1,1
0.8,49,0,1,1
0.54,52,0,1,1
1.76,52,0,1,1
3.1,52,0,1,1
1.2,54,0,1,1
1.23,49,0,1,1
3.1,50,0,1,1
1.55,49,0,1,1
0.77,49,0,1,1
1.65,50,0,1,1
0.96,60,0,1,1
0.56,60,0,1,1
1.3,51,0,1,1
1.51,51,0,1,1
2.24,51,0,1,1
1,58,0,1,1
1.54,54,0,1,1
1.82,55,0,1,1
5.4,56,0,1,1
1.25,56,0,1,1
0.43,56,0,1,1
3.2,62,0,1,1
1.7,64,0,1,1
3.28,64,0,1,1
3.33,64,0,1,1
3.9,64,0,1,1
0.4,44,0,1,1
,122,0,1,1
3.74,48,0,1,1
3.29,48,0,1,1
4.54,48,0,1,1
5.8,47,0,1,1
5.34,47,0,1,1
4.57,48,0,1,1
3.45,49,0,1,1
7.07,50,0,1,1
8.51,51,0,1,1
10.94,52,0,1,1
13.2,53,0,1,1
,65,0,1,1
,59,0,1,1
3.46,543,0,1,1
4,545,0,1,1
3.65,548,0,1,1
2.61,549,0,1,1
2.31,546,0,1,1
2.94,546,0,1,1
1.23,574,0,1,1
0.39,563,0,1,1
3.8,556,0,1,1
2.51,533,0,1,1
3.66,538,0,1,1
3.75,541,0,1,1
3.09,544,0,1,1
2.25,541,0,1,1
2.98,541,0,1,1
0.9,595,0,1,1
1.5,572,0,1,1
1.93,540,0,1,1
,548,0,1,1
,24,0,1,1
0.02,25,0,1,1
0.06,143,0,1,1
0.05,121,0,1,1
0.04,178,0,1,1
0.02,225,0,1,1
0.02,225,0,1,1
2.1,62,0,1,1
7.63,72,0,1,1
3.68,72,0,1,1
3.71,78,0,1,1
4.64,79,0,1,1
2.22,79,0,1,1
3.28,79,0,1,1
2.48,78,0,1,1
2.68,78,0,1,1
7.39,74,0,1,1
4.2,75,0,1,1
4.44,72,0,1,1
4.35,72,0,1,1
4.18,72,0,1,1
5.52,70,0,1,1
2.44,69,0,1,1
8.4,67,0,1,1
5.14,57,0,1,1
2.84,58,0,1,1
4.13,79,0,1,1
3.6,79,0,1,1
2.1,79,0,1,1
0.4,79,0,1,1
0.5,79,0,1,1
0.46,79,0,1,1
0.98,79,0,1,1
5.2,79,0,1,1
4.8,79,0,1,1
5.2,79,0,1,1
5.32,79,0,1,1
1,79,0,1,1
0.55,79,0,1,1
0.74,79,0,1,1
4.5,79,0,1,1
3.33,79,0,1,1
3.55,79,0,1,1
3.97,79,0,1,1
4.05,79,0,1,1
1.04,79,0,1,1
0.46,79,0,1,1
0.33,79,0,1,1
2.08,79,0,1,1
2.65,79,0,1,1
2.3,79,0,1,1
1.18,79,0,1,1
0.94,79,0,1,1
0.9,79,0,1,1
0.79,79,0,1,1
3.6,79,0,1,1
2.85,78,0,1,1
1.94,78,0,1,1
1.85,79,0,1,1
3.82,78,0,1,1
1.4,78,0,1,1
1.8,78,0,1,1
0.65,78,0,1,1
0.3,78,0,1,1
0.38,78,0,1,1
1.15,78,0,1,1
4.82,78,0,1,1
1.9,78,0,1,1
2.7,77,0,1,1
1.8,77,0,1,1
0.95,77,0,1,1
3.75,74,0,1,1
2.6,67,0,1,1
2.4,66,0,1,1
2.6,66,0,1,1
0.39,55,0,1,1
2.45,55,0,1,1
5.5,74,0,1,1
0.59,74,0,1,1
2.85,72,0,1,1
2.7,72,0,1,1
4.5,59,0,1,1
1.32,57,0,1,1
1.08,57,0,1,1
1.74,57,0,1,1
0.35,79,0,1,1
0.75,79,0,1,1
0.74,78,0,1,1
0.9,78,0,1,1
0.46,51,0,1,1
0.5,54,0,1,1
2,67,0,1,1
2.1,67,0,1,1
0.85,67,0,1,1
1.15,79,0,1,1
6.6,72,0,1,1
2.09,79,0,1,1
3.47,70,0,1,1
2.31,59,0,1,1
2.94,77,0,1,1
3.02,78,0,1,1
2.71,78,0,1,1
7.97,74,0,1,1
10.14,74,0,1,1
8.5,75,0,1,1
2.78,72,0,1,1
3.68,69,0,1,1
4.52,67,0,1,1
4.88,67,0,1,1
4.72,79,0,1,1
4.59,79,0,1,1
4.18,79,0,1,1
4.12,79,0,1,1
3.34,79,0,1,1
3.62,79,0,1,1
4.68,79,0,1,1
4.91,66,0,1,1
3.98,58,0,1,1
4.11,57,0,1,1
3.97,57,0,1,1
4.5,57,0,1,1
22.5,22,0,1,1
14.9,30,0,1,1
9.6,25,0,1,1
8.6,25,0,1,1
4.5,29,0,1,1
23.4,29,0,1,1
14.7,29,0,1,1
16.5,30,0,1,1
3.6,33,0,1,1
9.9,20,0,1,1
18,20,0,1,1
12.3,31,0,1,1
,124,0,1,1
3,48,0,1,1
0.5,48,0,1,1
1,48,0,1,1
0.84,48,0,1,1
1.02,48,0,1,1
1.48,48,0,1,1
1.1,48,0,1,1
0.55,48,0,1,1
2.08,48,0,1,1
3.75,47,0,1,1
1.23,47,0,1,1
0.85,49,0,1,1
3.27,49,0,1,1
2.3,48,0,1,1
2.7,50,0,1,1
3.22,49,0,1,1
4.1,49,0,1,1
4.8,49,0,1,1
1.95,49,0,1,1
1,49,0,1,1
4.85,49,0,1,1
1.25,49,0,1,1
2.6,49,0,1,1
3.6,49,0,1,1
1.2,51,0,1,1
2.5,51,0,1,1
4,51,0,1,1
3.1,51,0,1,1
4.85,51,0,1,1
5,51,0,1,1
3.5,51,0,1,1
3.34,51,0,1,1
3.75,51,0,1,1
5.5,51,0,1,1
2.75,53,0,1,1
3.15,53,0,1,1
1.1,53,0,1,1
1.7,57,0,1,1
1.2,59,0,1,1
2.9,49,0,1,1
1.08,57,0,1,1
1.05,55,0,1,1
4.8,49,0,1,1
4.95,49,0,1,1
2.3,49,0,1,1
6.6,51,0,1,1
5,51,0,1,1
6,51,0,1,1
1,51,0,1,1
2.58,51,0,1,1
2.6,51,0,1,1
2.56,51,0,1,1
5.1,51,0,1,1
3.3,54,0,1,1
3.53,54,0,1,1
2.1,61,0,1,1
1.6,61,0,1,1
5.85,64,0,1,1
4.75,64,0,1,1
1.38,64,0,1,1
0.72,64,0,1,1
1.06,64,0,1,1
2.9,64,0,1,1
3.15,64,0,1,1
2.73,66,0,1,1
2.25,66,0,1,1
3.82,40,0,1,1
3.15,40,0,1,1
2.54,40,0,1,1
3.33,40,0,1,1
1.44,40,0,1,1
2.25,39,0,1,1
4.46,39,0,1,1
2.54,39,0,1,1
3.05,39,0,1,1
2.1,39,0,1,1
2.68,39,0,1,1
2.6,39,0,1,1
2.72,39,0,1,1
2.05,39,0,1,1
2.25,38,0,1,1
2.9,38,0,1,1
2,38,0,1,1
3.92,38,0,1,1
3.32,38,0,1,1
2.58,38,0,1,1
2.6,38,0,1,1
2.15,38,0,1,1
3.05,37,0,1,1
0.85,43,0,1,1
2,43,0,1,1
2,43,0,1,1
1.8,43,0,1,1
0.82,43,0,1,1
0.55,43,0,1,1
0.45,43,0,1,1
2.2,45,0,1,1
2.2,45,0,1,1
3.9,45,0,1,1
4.1,45,0,1,1
2.1,45,0,1,1
2.6,45,0,1,1
2.3,45,0,1,1
2.15,45,0,1,1
2.05,45,0,1,1
2.15,45,0,1,1
2.88,45,0,1,1
2.24,45,0,1,1
1.15,51,0,1,1
0.68,51,0,1,1
0.5,51,0,1,1
1.46,51,0,1,1
1.05,50,0,1,1
1.84,50,0,1,1
1.3,50,0,1,1
2.55,60,0,1,1
14.9,52,0,1,1
9.39,52,0,1,1
11.14,52,0,1,1
1.58,51,0,1,1
0.81,50,0,1,1
3.38,36,0,1,1
6.83,40,0,1,1
3.36,54,0,1,1
11.28,51,0,1,1
10.17,51,0,1,1
5.16,48,0,1,1
3.2,48,0,1,1
3.74,48,0,1,1
3.22,48,0,1,1
4.88,49,0,1,1
2.92,49,0,1,1
6.63,49,0,1,1
6.58,49,0,1,1
9.56,51,0,1,1
8.54,51,0,1,1
0.11,276,0,1,1
,862,0,1,1
,161,0,1,1
,162,0,1,1
1.35,78,0,1,1
5.3,79,0,1,1
5.55,79,0,1,1
3.4,76,0,1,1
4.08,76,0,1,1
4.34,72,0,1,1
3.6,69,0,1,1
4.6,59,0,1,1
1.83,50,0,1,1
2.6,4,0,1,1
0.7,7,0,1,1
2.38,78,0,1,1
3.47,79,0,1,1
4.36,78,0,1,1
4.25,78,0,1,1
3.35,78,0,1,1
1.67,79,0,1,1
3.17,79,0,1,1
3.56,78,0,1,1
3.44,76,0,1,1
3.45,76,0,1,1
5.3,75,0,1,1
4.05,74,0,1,1
2.6,74,0,1,1
0.65,73,0,1,1
2.83,73,0,1,1
4.8,72,0,1,1
4.9,70,0,1,1
2.63,69,0,1,1
3.1,68,0,1,1
1.27,61,0,1,1
2.4,79,0,1,1
1.24,7,0,1,1
2.97,11,0,1,1
,101,0,1,1
,101,0,1,1
,101,0,1,1
,98,0,1,1
,98,0,1,1
,99,0,1,1
0.05,2675,0,1,1
0.1,6634,0,1,1
1,6624,0,1,1
,3,0,1,1
,7,0,1,1
3,25,0,1,1
,10,0,1,1
0.17,787,0,1,1
2.58,147,0,1,1
0.16,818,0,1,1
0.08,3501,0,1,1
0.18,4527,0,1,1
0.15,4653,0,1,1
0.4,11779,0,1,1
0.12,11791,0,1,1
0.12,5627,0,1,1
0.65,7724,0,1,1
0.19,13141,0,1,1
2.9,66,0,1,1
0.7,58,0,1,1
2.3,59,0,1,1
6.7,52,0,1,1
6.7,53,0,1,1
0.8,52,0,1,1
6.3,51,0,1,1
9.6,52,0,1,1
8.3,52,0,1,1
5,54,0,1,1
4.1,55,0,1,1
4.3,56,0,1,1
9,52,0,1,1
12.8,53,0,1,1
1.7,64,0,1,1
1.6,64,0,1,1
3.1,48,0,1,1
4.2,48,0,1,1
1.1,57,0,1,1
5,49,0,1,1
2.8,67,0,1,1
4,48,0,1,1
3.5,47,0,1,1
2.8,47,0,1,1
3.8,48,0,1,1
3.2,48,0,1,1
3.2,52,0,1,1
3.1,54,0,1,1
7,52,0,1,1
2.3,50,0,1,1
8,53,0,1,1
5.5,64,0,1,1
3.7,64,0,1,1
2.8,64,0,1,1
3.9,64,0,1,1
2.4,66,0,1,1
0.1,975,0,1,1
0.23,421,0,1,1
0.31,422,0,1,1
0.2,295,0,1,1
0.7,335,0,1,1
60,5,0,1,1
0.03,426,0,1,1
,3398,0,1,1
,3140,0,1,1
0.11,5884,0,1,1
0.5,220,0,1,1
,140,0,1,1
,176,0,1,1
,173,0,1,1
,367,0,1,1
0.2,88,0,1,1
0.01,784,0,1,1
0.2,402,0,1,1
0.57,400,0,1,1
0.08,604,0,1,1
0.11,503,0,1,1
0.02,757,0,1,1
,5636,0,1,1
,3460,0,1,1
3,0,0,1,1
2.18,51,0,1,1
9.68,7,0,1,1
6.21,7,0,1,1
6.68,7,0,1,1
6.76,7,0,1,1
13.16,5,0,1,1
12.7,5,0,1,1
12.34,5,0,1,1
16.31,5,0,1,1
15.48,5,0,1,1
